Program,site_id,Site Name,Site ID OPSEL,Opsel,Penyedia MSS,Paket Penyedia MSS,Provinsi,Kabupaten,Kecamatan,Desa,latitude,longitude,radius_km,Transmisi,BW,K2-K3 Kategori,Availability,Accessibility,Retainability,Traffic Total,User,Problem Availability,Sub Problem Category
BTS USO,33TOB006,TUTUMALOLEO,1904B820300147,INDOSAT,PT. Dayamitra Telekomunikasi,,MALUKU UTARA,HALMAHERA UTARA,TOBELO TIMUR,TUTUMALOLEO,2.01804,127.9491,3,,8,,,,,,,,
BTS USO,UXQ081,TASINIFU,1901B530301048,TELKOMSEL,PT. Bintang Komunikasi Utama,,NUSA TENGGARA TIMUR,TIMOR TENGAH UTARA,MUTIS,TASINIFU,-9.42575,124.2529,3,,8,,,,,,,,
BTS USO,19MLU007,BILA BEKAYUK,1904B650200544,INDOSAT,PT. Berca Hardayaperkasa,,KALIMANTAN UTARA,MALINAU,MALINAU SELATAN,BILA BEKAYUK,3.23952,116.5142,3,,8,,,,,,,,
BTS USO,NTT0013,NAMPAR SEPANG,1903B531900569,XL,PT. Berca Hardayaperkasa,,NUSA TENGGARA TIMUR,MANGGARAI TIMUR,SAMBI RAMPAS,NAMPAR SEPANG,-8.3609,120.849,3,,8,,,,,,,,
BTS USO,UYO054,PATRIOT,1901B911600672,TELKOMSEL,PT. Pola Penawar Bangun Semesta,,PAPUA SELATAN,BOVEN DIGOEL,ARIMOP,PATRIOT,-5.9205,140.464,3,,8,,,,,,,,
BTS USO,UXX161,NYAMA,1917B810800228,TELKOMSEL,PT. Dayamitra Telekomunikasi,,MALUKU,MALUKU BARAT DAYA,PULAU-PULAU TERSELATAN,NYAMA,-8.24328,127.9636,3,,8,,,,,,,,
BTS USO,UQH823,SIMATALU,1917B130900791,TELKOMSEL,PT. Bintang Komunikasi Utama,,SUMATERA BARAT,KEPULAUAN MENTAWAI,SIBERUT BARAT,SIMATALU,-1.44708,98.75373,3,,8,,,,,,,,
BTS USO,UYO053,LANGGOAN,1901B911600666,TELKOMSEL,PT. Pola Penawar Bangun Semesta,,PAPUA SELATAN,BOVEN DIGOEL,INYANDIT,LANGGOAN,-5.75183,140.646,3,,8,,,,,,,,
BTS USO,UXW032,TODAHE,1901B820100296,TELKOMSEL,PT. Dayamitra Telekomunikasi,,MALUKU UTARA,HALMAHERA BARAT,SAHU,TODAHE,1.18711,127.40917,3,,8,,,,,,,,
BTS USO,UXQ099,NANAENOE,1901B530400487,TELKOMSEL,PT. Dayamitra Telekomunikasi,,NUSA TENGGARA TIMUR,BELU,NANAET DUABESI,NANAENOE,-9.29941,124.9944,3,,8,,,,,,,,
BTS USO,UXB106,PELAPIS,1919B611100071,TELKOMSEL,PT. Berca Hardayaperkasa,,KALIMANTAN BARAT,KAYONG UTARA,KEPULAUAN KARIMATA,PELAPIS,-1.289722222,109.1408333,3,,8,,,,,,,,
BTS USO,UXX048,TANJUNG KARANG,1901B810400285,TELKOMSEL,PT. Dayamitra Telekomunikasi,,MALUKU,BURU,AIR BUAYA,TANJUNG KARANG,-3.11087,126.2834,3,,8,,,,,,,,
BTS USO,UQM042,SOMOLO-MOLO (HUNO),1901B120400834,TELKOMSEL,PT. Bintang Komunikasi Utama,,SUMATERA UTARA,NIAS,SOMOLO-MOLO,SOMOLO-MOLO (HUNO),1.029248,97.711639,3,,8,,,,,,,,
BTS USO,KLB0016,SEBUBUS,1901B610100686,XL,PT. Pola Penawar Bangun Semesta,,KALIMANTAN BARAT,SAMBAS,PALOH,SEBUBUS,1.89091,109.357,3,,8,,,,,,,,
BTS USO,33TOB005,KAPA KAPA,1904B820300135,INDOSAT,PT. Dayamitra Telekomunikasi,,MALUKU UTARA,HALMAHERA UTARA,TOBELO SELATAN,KAPA KAPA,2.155694,127.925278,3,,8,,,,,,,,
BTS USO,UXX103,NAFAR,1901B810700202,TELKOMSEL,PT. Dayamitra Telekomunikasi,,MALUKU,KEPULAUAN ARU,PULAU-PULAU ARU,NAFAR,-5.983806,134.324167,3,,8,,,,,,,,
BTS USO,UXB069,KAREHO,1901B610601036,TELKOMSEL,PT. Bintang Komunikasi Utama,,KALIMANTAN BARAT,KAPUAS HULU,PUTUSSIBAU SELATAN,KAREHO,0.765556,113.365556,3,,8,,,,,,,,
BTS USO,UQH850,MADOBAG,1917B130900784,TELKOMSEL,PT. Bintang Komunikasi Utama,,SUMATERA BARAT,KEPULAUAN MENTAWAI,SIBERUT SELATAN,MADOBAG,-1.59591,99.08465,3,,8,,,,,,,,
BTS USO,UYO182,TEMBUTKA,1903B911600770,TELKOMSEL,PT. Bintang Komunikasi Utama,,PAPUA SELATAN,BOVEN DIGOEL,NINATI,TEMBUTKA,-5.6572,140.8627,3,,8,,,,,,,,
BTS USO,UYP075,YARAPATE,1903B920700892,TELKOMSEL,PT. Bintang Komunikasi Utama,,PAPUA BARAT,TELUK WONDAMA,WAMESA,YARAPATE,-2.164722,134.11944,3,,8,,,,,,,,
BTS USO,UYO164,KAMPUNG AMASSU,1903B911700630,TELKOMSEL,PT. Pola Penawar Bangun Semesta,,PAPUA SELATAN,MAPPI,KAIBAR,KAMPUNG AMASSU,-5.60452,139.6299,3,,8,,,,,,,,
BTS USO,UYO184,KAMPUNG KOTIAK,1903B911700646,TELKOMSEL,PT. Pola Penawar Bangun Semesta,,PAPUA SELATAN,MAPPI,PASSUE,KAMPUNG KOTIAK,-6.385892,139.623372,3,,8,,,,,,,,
BTS USO,UXL028,APAU PING,1903B650200992,TELKOMSEL,PT. Bintang Komunikasi Utama,,KALIMANTAN UTARA,MALINAU,BAHU HULU,APAU PING,3.10486,115.81871,3,,8,,,,,,,,
BTS USO,UYO194,KAMPUNG KUMABAN,1903B911700629,TELKOMSEL,PT. Pola Penawar Bangun Semesta,,PAPUA SELATAN,MAPPI,TI ZAIN,KAMPUNG KUMABAN,-5.48066,139.5633,3,,8,,,,,,,,
BTS USO,UYO175,WANGGATKIBI,1903B911600636,TELKOMSEL,PT. Pola Penawar Bangun Semesta,,PAPUA SELATAN,BOVEN DIGOEL,MINDIPTANA,WANGGATKIBI,-5.77473,140.7274,3,,8,,,,,,,,
BTS USO,UYO198,UDAUGIDA,1903B912800029,TELKOMSEL,PT. Aprillia Profesional Teknologi,,PAPUA TENGAH,DEIYAI,TIGI TIMUR,UDAUGIDA,-3.996944444,136.3489,3,,8,,,,,,,,
BTS USO,UYP076,NAIKERE,1903B920700889,TELKOMSEL,PT. Bintang Komunikasi Utama,,PAPUA BARAT,TELUK WONDAMA,NAIKERE,NAIKERE,-3.14037,134.5193,3,,8,,,,,,,,
BTS USO,KLB0007,BERINGIN RAYO,1905B610400689,XL,PT. Pola Penawar Bangun Semesta,,KALIMANTAN BARAT,KETAPANG,TUMBANG TITI,BERINGIN RAYO,-1.74102,110.7447,3,,8,,,,,,,,
BTS USO,22KAI011,KOLANA SELATAN,1901B530500733,INDOSAT,PT. Bintang Komunikasi Utama,,NUSA TENGGARA TIMUR,ALOR,ALOR TIMUR,KOLANA SELATAN,-8.27027,125.0375,3,,8,,,,,,,,
BTS USO,UXW041,CENDANA,1917B820700291,TELKOMSEL,PT. Dayamitra Telekomunikasi,,MALUKU UTARA,PULAU MOROTAI,MOROTAI JAYA,CENDANA,2.63148,128.5544,3,,8,,,,,,,,
BTS USO,17BBR042,KIRAM,1919B630300601,INDOSAT,PT. Pola Penawar Bangun Semesta,,KALIMANTAN SELATAN,BANJAR,KARANG INTAN,KIRAM,-3.55473,114.9223,3,,8,,,,,,,,
BTS USO,UYO046,SWANDIWE,1901B910600917,TELKOMSEL,PT. Bintang Komunikasi Utama,,PAPUA,BIAK NUMFOR,SWANDIWE,SWANDIWE,-0.8829,135.7721,3,,8,,,,,,,,
BTS USO,UXL043,SIMANGGARIS BARU,1903B650300971,TELKOMSEL,PT. Bintang Komunikasi Utama,,KALIMANTAN UTARA,NUNUKAN,SIMANGGARIS,SIMANGGARIS BARU,4.34202,117.2386,3,,8,,,,,,,,
BTS USO,UXX035,ADODO FORDATA,1901B810300998,TELKOMSEL,PT. Bintang Komunikasi Utama,,MALUKU,KEPULAUAN TANIMBAR,YARU,ADODO FORDATA,-7.00155,131.97369,3,,8,,,,,,,,
BTS USO,UQH831,MATOTONAN,1917B130900801,TELKOMSEL,PT. Bintang Komunikasi Utama,,SUMATERA BARAT,KEPULAUAN MENTAWAI,SIBERUT SELATAN,MATOTONAN,-1.55085,99.02038,3,,8,,,,,,,,
BTS USO,UYO057,MAKMUR,1901B911600663,TELKOMSEL,PT. Pola Penawar Bangun Semesta,,PAPUA SELATAN,BOVEN DIGOEL,FOFI,MAKMUR,-6.139,139.9485,3,,8,,,,,,,,
BTS USO,UYO163,KAMPUNG YAGATSU,1903B911700648,TELKOMSEL,PT. Pola Penawar Bangun Semesta,,PAPUA SELATAN,MAPPI,HAJU,KAMPUNG YAGATSU,-6.2709,139.0579,3,,8,,,,,,,,
BTS USO,UYO196,EDAGOTADI,1903B912800026,TELKOMSEL,PT. Aprillia Profesional Teknologi,,PAPUA TENGAH,DEIYAI,TIGI TIMUR DAMABAGATA,EDAGOTADI,-4.00537,136.3328,3,,8,,,,,,,,
BTS USO,UXL035,LONG PUA,1903B650201005,TELKOMSEL,PT. Bintang Komunikasi Utama,,KALIMANTAN UTARA,MALINAU,PUJUNGAN,LONG PUA,2.54567,115.671,3,,8,,,,,,,,
BTS USO,UXX098,GOMARSUNGAI,1917B810700241,TELKOMSEL,PT. Dayamitra Telekomunikasi,,MALUKU,KEPULAUAN ARU,ARU SELATAN TIMUR,GOMARSUNGAI,-6.56225,134.4887,3,,8,,,,,,,,
BTS USO,UQQ003,JATI BARU,1917B150300099,TELKOMSEL,PT. Bintang Komunikasi Utama,,JAMBI,SAROLANGUN,MANDIANGIN TIMUR,JATI BARU,-2.182526,102.864767,3,,8,,,,,,,,
BTS USO,UQH825,SAGULUBEG,1917B130900793,TELKOMSEL,PT. Bintang Komunikasi Utama,,SUMATERA BARAT,KEPULAUAN MENTAWAI,SIBERUT BARAT DAYA,SAGULUBEG,-1.6128167,98.83502,3,,8,,,,,,,,
BTS USO,UXX175,LATURAKE,1901B810600213,TELKOMSEL,PT. Dayamitra Telekomunikasi,,MALUKU,SERAM BAGIAN BARAT,KEPULAUAN MANIPA,LATURAKE,-2.9446,128.4994,3,,8,,,,,,,,
BTS USO,UXN398,POJA,1901B520600860,TELKOMSEL,PT. Bintang Komunikasi Utama,,NUSA TENGGARA BARAT,BIMA,SAPE,POJA,-8.49891,119.04335,3,,8,,,,,,,,
BTS USO,MXX108,TUBANG,1903B820800558,TELKOMSEL,PT. Berca Hardayaperkasa,,MALUKU UTARA,PULAU TALIABU,TALIABU TIMUR,TUBANG,-1.760278,125.0966,3,,8,,,,,,,,
BTS USO,UXB068,BUNGAN JAYA,1901B610601049,TELKOMSEL,PT. Bintang Komunikasi Utama,,KALIMANTAN BARAT,KAPUAS HULU,PUTUSSIBAU SELATAN,BUNGAN JAYA,0.967777,113.61388,3,,8,,,,,,,,
BTS USO,UXB053,ASUASANG,1901B610100968,TELKOMSEL,PT. Bintang Komunikasi Utama,,KALIMANTAN BARAT,SAMBAS,SAJINGAN BESAR,ASUASANG,1.79139,109.46347,3,,8,,,,,,,,
BTS USO,UYO189,ANGGAMBURAN,1903B911600637,TELKOMSEL,PT. Pola Penawar Bangun Semesta,,PAPUA SELATAN,BOVEN DIGOEL,SESNUKT,ANGGAMBURAN,-6.00613,140.685,3,,8,,,,,,,,
BTS USO,UXX045,WATUWEI,1903B810800949,TELKOMSEL,PT. Bintang Komunikasi Utama,,MALUKU,MALUKU BARAT DAYA,DAWELOR DAWERA,WATUWEI,-7.75861,130.04,3,,8,,,,,,,,
BTS USO,UXQ085,LANGKURU UTARA,1917B530501038,TELKOMSEL,PT. Bintang Komunikasi Utama,,NUSA TENGGARA TIMUR,ALOR,PUREMAN,LANGKURU UTARA,-8.328611,124.820833,3,,8,,,,,,,,
BTS USO,UYO050,WANGGEMALO,1901B911600650,TELKOMSEL,PT. Pola Penawar Bangun Semesta,,PAPUA SELATAN,BOVEN DIGOEL,KOMBAY,WANGGEMALO,-5.499333,139.9767,3,,8,,,,,,,,
BTS USO,UQT087,BELIBAK,1904B210500042,TELKOMSEL,PT. Aprillia Profesional Teknologi,,KEPULAUAN RIAU,KEPULAUAN ANAMBAS,PALMATAK,BELIBAK,3.31143,106.3073,3,,8,,,,,,,,
BTS USO,UQQ004,MUARA AIR DUA,1917B150300096,TELKOMSEL,PT. Bintang Komunikasi Utama,,JAMBI,SAROLANGUN,BATANG ASAI,MUARA AIR DUA,-2.07526,102.5499,3,,8,,,,,,,,
BTS USO,UXW024,TOGOREBA,1905B820101001,TELKOMSEL,PT. Bintang Komunikasi Utama,,MALUKU UTARA,HALMAHERA BARAT,TABARU,TOGOREBA,1.485699,127.6909,3,,8,,,,,,,,
BTS USO,UQQ824,NGAOL,1903B150200093,TELKOMSEL,PT. Bintang Komunikasi Utama,,JAMBI,MERANGIN,TABIR BARAT,NGAOL,-1.95608,101.8773,3,,8,,,,,,,,
BTS USO,NTT0020,RUMANG,1903B531300574,XL,PT. Berca Hardayaperkasa,,NUSA TENGGARA TIMUR,LEMBATA,BUYASURI,RUMANG,-8.210278,123.8389,3,,8,,,,,,,,
BTS USO,NTT0018,GOLO MUNDE,1903B531900571,XL,PT. Berca Hardayaperkasa,,NUSA TENGGARA TIMUR,MANGGARAI TIMUR,ELAR,GOLO MUNDE,-8.5317,120.7895,3,,8,,,,,,,,
BTS USO,UXX176,UWE,1901B810600165,TELKOMSEL,PT. Dayamitra Telekomunikasi,,MALUKU,SERAM BAGIAN BARAT,KEPULAUAN MANIPA,UWE,-3.26453,127.5558,3,,8,,,,,,,,
BTS USO,UYO206,BOMAKIA II,1903B911600638,TELKOMSEL,PT. Pola Penawar Bangun Semesta,,PAPUA SELATAN,BOVEN DIGOEL,BOMAKIA,BOMAKIA II,-5.80635,139.874,3,,8,,,,,,,,
BTS USO,UXL036,LONG KETAMAN,1903B650201006,TELKOMSEL,PT. Bintang Komunikasi Utama,,KALIMANTAN UTARA,MALINAU,PUJUNGAN,LONG KETAMAN,2.55359,115.7576,3,,8,,,,,,,,
BTS USO,UYO177,KAMPUNG KABE,1903B911700632,TELKOMSEL,PT. Pola Penawar Bangun Semesta,,PAPUA SELATAN,MAPPI,MINYAMUR,KAMPUNG KABE,-6.64596,138.8641,3,,8,,,,,,,,
BTS USO,UXX033,WAEKEKA,1901B810900934,TELKOMSEL,PT. Bintang Komunikasi Utama,,MALUKU,BURU SELATAN,KEPALA MADAN,WAEKEKA,-3.149167,126.059444,3,,8,,,,,,,,
BTS USO,UXX097,REBI,1901B810700158,TELKOMSEL,PT. Dayamitra Telekomunikasi,,MALUKU,KEPULAUAN ARU,ARU SELATAN UTARA,REBI,-6.38692,134.12028,3,,8,,,,,,,,
BTS USO,UXB060,TANGGUH,1901B610700985,TELKOMSEL,PT. Bintang Komunikasi Utama,,KALIMANTAN BARAT,BENGKAYANG,SIDING,TANGGUH,1.19013,110.0063,3,,8,,,,,,,,
BTS USO,UXB054,SEI TENGAH,1901B610100973,TELKOMSEL,PT. Bintang Komunikasi Utama,,KALIMANTAN BARAT,SAMBAS,PALOH,SEI TENGAH,1.85092,109.47304,3,,8,,,,,,,,
BTS USO,UYP101,MUGIM,1919B920400057,TELKOMSEL,PT. Aprillia Profesional Teknologi,,PAPUA BARAT DAYA,SORONG SELATAN,METAMANI,MUGIM,-1.9894,132.1211,3,,8,,,,,,,,
BTS USO,UXX099,GOMARMETI,1917B810700252,TELKOMSEL,PT. Dayamitra Telekomunikasi,,MALUKU,KEPULAUAN ARU,ARU SELATAN TIMUR,GOMARMETI,-6.621399,134.498974,3,,8,,,,,,,,
BTS USO,NTT0014,GOLO LIJUN,1903B531900570,XL,PT. Berca Hardayaperkasa,,NUSA TENGGARA TIMUR,MANGGARAI TIMUR,ELAR SELATAN,GOLO LIJUN,-8.3848,120.8837,3,,8,,,,,,,,
BTS USO,UYP100,SAGA,1919B920400056,TELKOMSEL,PT. Aprillia Profesional Teknologi,,PAPUA BARAT DAYA,SORONG SELATAN,METEMANI,SAGA,-1.94996,132.2344,3,,8,,,,,,,,
BTS USO,UYP049,WAWARNAI,1901B920500910,TELKOMSEL,PT. Bintang Komunikasi Utama,,PAPUA BARAT DAYA,RAJA AMPAT,WAWARBOMI,WAWARNAI,-0.09869,131.1782,3,,8,,,,,,,,
BTS USO,NTT0022,BELOBAO,1903B531300568,XL,PT. Berca Hardayaperkasa,,NUSA TENGGARA TIMUR,LEMBATA,WULANDONI,BELOBAO,-8.4973,123.4467,3,,8,,,,,,,,
BTS USO,UYP028,AYATA,1903B921000925,TELKOMSEL,PT. Bintang Komunikasi Utama,,PAPUA BARAT DAYA,MAYBRAT,AYATA,AYATA,-1.3132,132.63574,3,,8,,,,,,,,
BTS USO,UYO185,KAMPUNG WONGGI,1903B911700627,TELKOMSEL,PT. Pola Penawar Bangun Semesta,,PAPUA SELATAN,MAPPI,PASSUE BAWAH,KAMPUNG WONGGI,-6.06228,139.515,3,,8,,,,,,,,
BTS USO,KLB0030,JANGKANG BENUA,1901B610301067,XL,PT. Bintang Komunikasi Utama,,KALIMANTAN BARAT,SANGGAU,JANGKANG,JANGKANG BENUA,0.46236,110.7616,3,,8,,,,,,,,
BTS USO,UXX171,TAMHER WARAT,1901B810500287,TELKOMSEL,PT. Dayamitra Telekomunikasi,,MALUKU,SERAM BAGIAN TIMUR,WAKATE,TAMHER WARAT,-4.51678,131.6536,3,,8,,,,,,,,
BTS USO,UYP048,KABARE,1901B920500905,TELKOMSEL,PT. Bintang Komunikasi Utama,,PAPUA BARAT DAYA,RAJA AMPAT,DARUMBAB,KABARE,-0.050833,130.998056,3,,8,,,,,,,,
BTS USO,UXX065,WARIALAU,1919B810700216,TELKOMSEL,PT. Dayamitra Telekomunikasi,,MALUKU,KEPULAUAN ARU,ARU UTARA,WARIALAU,-5.3918,134.5086,3,,8,,,,,,,,
BTS USO,UXL034,LONG ARAN,1903B650201007,TELKOMSEL,PT. Bintang Komunikasi Utama,,KALIMANTAN UTARA,MALINAU,PUJUNGAN,LONG ARAN,2.54347,115.8183,3,,8,,,,,,,,
BTS USO,31OKS001,TERPONES,1903B911100002,INDOSAT,PT. Aprillia Profesional Teknologi,,PAPUA,KEEROM,TERPONES,TERPONES,-3.974722,140.658889,3,,8,,,,,,,,
BTS USO,UQQ821,SUNGAI KERADAK,1917B150300095,TELKOMSEL,PT. Bintang Komunikasi Utama,,JAMBI,SAROLANGUN,BATANG ASAI,SUNGAI KERADAK,-2.572125,102.171234,3,,8,,,,,,,,
BTS USO,UXX081,ERERSIN,1917B810700182,TELKOMSEL,PT. Dayamitra Telekomunikasi,,MALUKU,KEPULAUAN ARU,ARU SELATAN UTARA,ERERSIN,-6.40313,134.36723,3,,8,,,,,,,,
BTS USO,UYO090,AYAM,1917B911800176,TELKOMSEL,PT. Dayamitra Telekomunikasi,,PAPUA SELATAN,ASMAT,AKAT,AYAM,-5.3602,138.3019,3,,8,,,,,,,,
BTS USO,KLB0026,KETORI,1901B610301064,XL,PT. Bintang Komunikasi Utama,,KALIMANTAN BARAT,SANGGAU,JANGKANG,KETORI,0.604722,110.923611,3,,8,,,,,,,,
BTS USO,UYP022,KWAU,1917B920200906,TELKOMSEL,PT. Bintang Komunikasi Utama,,PAPUA BARAT,MANOKWARI,WARMARE,KWAU,-1.101111,133.917778,3,,8,,,,,,,,
BTS USO,NTT0019,DULIR,1903B531300573,XL,PT. Berca Hardayaperkasa,,NUSA TENGGARA TIMUR,LEMBATA,ATADEI,DULIR,-8.5578,123.5603,3,,8,,,,,,,,
BTS USO,UXX096,LUTUR,1901B810700149,TELKOMSEL,PT. Dayamitra Telekomunikasi,,MALUKU,KEPULAUAN ARU,ARU SELATAN UTARA,LUTUR,-6.317684,134.1351,3,,8,,,,,,,,
BTS USO,KLB0027,SEMIRAU,1901B610301065,XL,PT. Bintang Komunikasi Utama,,KALIMANTAN BARAT,SANGGAU,JANGKANG,SEMIRAU,0.520833,110.9575,3,,8,,,,,,,,
BTS USO,UXL032,LONG BENA,1901B650200969,TELKOMSEL,PT. Bintang Komunikasi Utama,,KALIMANTAN UTARA,MALINAU,PUJUNGAN,LONG BENA,2.79759,115.5787,3,,8,,,,,,,,
BTS USO,UYO056,KOUH,1901B911600670,TELKOMSEL,PT. Pola Penawar Bangun Semesta,,PAPUA SELATAN,BOVEN DIGOEL,KOUH,KOUH,-5.80566,140.2113,3,,8,,,,,,,,
BTS USO,UQH848,SOTBOYAK,1901B130900788,TELKOMSEL,PT. Bintang Komunikasi Utama,,SUMATERA BARAT,KEPULAUAN MENTAWAI,SIBERUT UTARA,SOTBOYAK,-1.2040667,98.93292,3,,8,,,,,,,,
BTS USO,UYP106,BENAWA I,1919B920400054,TELKOMSEL,PT. Aprillia Profesional Teknologi,,PAPUA BARAT DAYA,SORONG SELATAN,KAIS,BENAWA I,-1.86972,132.3863,3,,8,,,,,,,,
BTS USO,UXX100,KAREI,1917B810700253,TELKOMSEL,PT. Dayamitra Telekomunikasi,,MALUKU,KEPULAUAN ARU,ARU SELATAN TIMUR,KAREI,-6.74992,134.39787,3,,8,,,,,,,,
BTS USO,UQQ822,LUBUK BEDORONG,1917B150300098,TELKOMSEL,PT. Bintang Komunikasi Utama,,JAMBI,SAROLANGUN,LIMUN,LUBUK BEDORONG,-2.59997,102.5015,3,,8,,,,,,,,
BTS USO,UXX064,JERWATU,1919B810700225,TELKOMSEL,PT. Dayamitra Telekomunikasi,,MALUKU,KEPULAUAN ARU,ARU UTARA,JERWATU,-5.44866,134.48,3,,8,,,,,,,,
BTS USO,UYO159,MORUKU,1903B911300755,TELKOMSEL,PT. Bintang Komunikasi Utama,,PAPUA PEGUNUNGAN,YAHUKIMO,DEKAI,MORUKU,-4.93365,139.4765,3,,8,,,,,,,,
BTS USO,KLB0025,PISANG,1901B610301063,XL,PT. Bintang Komunikasi Utama,,KALIMANTAN BARAT,SANGGAU,JANGKANG,PISANG,0.59173,110.7848,3,,8,,,,,,,,
BTS USO,UXX173,GUSA LAUT,1901B810500254,TELKOMSEL,PT. Dayamitra Telekomunikasi,,MALUKU,SERAM BAGIAN TIMUR,WERINAMA,GUSA LAUT,-3.61164,130.328,3,,8,,,,,,,,
BTS USO,22KAI010,PIDO,1901B530500725,INDOSAT,PT. Bintang Komunikasi Utama,,NUSA TENGGARA TIMUR,ALOR,ALOR TIMUR LAUT,PIDO,-8.26433,124.8351,3,,8,,,,,,,,
BTS USO,32SML015,WULMASA,1919B810300113,INDOSAT,PT. Dayamitra Telekomunikasi,,MALUKU,KEPULAUAN TANIMBAR,MOLU MARU,WULMASA,-6.74503,131.5235,3,,8,,,,,,,,
BTS USO,17MTP076,PARAMASAN BAWAH,1919B630300603,INDOSAT,PT. Pola Penawar Bangun Semesta,,KALIMANTAN SELATAN,BANJAR,PARAMASAN,PARAMASAN BAWAH,-2.99863,115.468,3,,8,,,,,,,,
BTS USO,22KAI006,ALILA,1919B530500742,INDOSAT,PT. Bintang Komunikasi Utama,,NUSA TENGGARA TIMUR,ALOR,ALOR BARAT LAUT,ALILA,-8.150278,124.490278,3,,8,,,,,,,,
BTS USO,UXX075,IRLOY,1919B810700153,TELKOMSEL,PT. Dayamitra Telekomunikasi,,MALUKU,KEPULAUAN ARU,ARU TENGAH,IRLOY,-6.219406,134.4319,3,,8,,,,,,,,
BTS USO,19MLU011,LEBUSAN,1919B650200528,INDOSAT,PT. Berca Hardayaperkasa,,KALIMANTAN UTARA,MALINAU,SUNGAI BOH,LEBUSAN,1.41597,115.40264,3,,8,,,,,,,,
BTS USO,UXB048,RANTAU PRAPAT,1901B610601040,TELKOMSEL,PT. Bintang Komunikasi Utama,,KALIMANTAN BARAT,KAPUAS HULU,BATANG LUPAR,RANTAU PRAPAT,1.1275,112.624444,3,,8,,,,,,,,
BTS USO,UQT042,REWAK/KUSIK,1917B210500590,TELKOMSEL,PT. Dayamitra Telekomunikasi,,KEPULAUAN RIAU,KEPULAUAN ANAMBAS,JEMAJA,REWAK/KUSIK,3.0577817,105.6934317,3,,40,,,,,,,,
BTS USO,UYO155,KAMPUNG YELOBA,1903B911700625,TELKOMSEL,PT. Pola Penawar Bangun Semesta,,PAPUA SELATAN,MAPPI,BAMGI,KAMPUNG YELOBA,-7.03844,139.4611,3,,8,,,,,,,,
BTS USO,32SML010,MAKATIAN,1904B810300126,INDOSAT,PT. Dayamitra Telekomunikasi,,MALUKU,KEPULAUAN TANIMBAR,WER MAKTIAN,MAKATIAN,-7.57004,131.202,3,,8,,,,,,,,
BTS USO,UYO055,MANGGELEUM,1901B911600660,TELKOMSEL,PT. Pola Penawar Bangun Semesta,,PAPUA SELATAN,BOVEN DIGOEL,MANGGELEUM,MANGGELEUM,-5.41981,140.4327,3,,8,,,,,,,,
BTS USO,KLB0029,ENGKASAN,1901B610301066,XL,PT. Bintang Komunikasi Utama,,KALIMANTAN BARAT,SANGGAU,TAYAN HULU,ENGKASAN,0.505833,110.236667,3,,8,,,,,,,,
BTS USO,UYP142,"KAIS, TAPURI",1919B920400052,TELKOMSEL,PT. Aprillia Profesional Teknologi,,PAPUA BARAT DAYA,SORONG SELATAN,KAIS,"KAIS, TAPURI",-1.848611,132.2525,3,,8,,,,,,,,
BTS USO,UXX061,SALAREM,1917B810700246,TELKOMSEL,PT. Dayamitra Telekomunikasi,,MALUKU,KEPULAUAN ARU,ARU SELATAN TIMUR,SALAREM,-6.88334,134.26066,3,,8,,,,,,,,
BTS USO,UXX095,HOKMAR,1901B810700168,TELKOMSEL,PT. Dayamitra Telekomunikasi,,MALUKU,KEPULAUAN ARU,ARU SELATAN UTARA,HOKMAR,-6.23702,134.12672,3,,8,,,,,,,,
BTS USO,UYO089,JINAK,1917B911800203,TELKOMSEL,PT. Dayamitra Telekomunikasi,,PAPUA SELATAN,ASMAT,SUATOR,JINAK,-5.50421,139.0627,3,,8,,,,,,,,
BTS USO,32SML004,MANGLUSI,1904B810300127,INDOSAT,PT. Dayamitra Telekomunikasi,,MALUKU,KEPULAUAN TANIMBAR,NIRUNMAS,MANGLUSI,-7.478355,131.6662,3,,8,,,,,,,,
BTS USO,UXW021,PEOD,1905B820101010,TELKOMSEL,PT. Bintang Komunikasi Utama,,MALUKU UTARA,HALMAHERA BARAT,SAHU,PEOD,1.20779,127.41088,3,,8,,,,,,,,
BTS USO,22KEF006,MAKUN,1901B530300694,INDOSAT,PT. Bintang Komunikasi Utama,,NUSA TENGGARA TIMUR,TIMOR TENGAH UTARA,BIBOKI FEOTLEU,MAKUN,-9.23811,124.7812,3,,8,,,,,,,,
BTS USO,22KAI009,KENARIMBALA,1901B530500729,INDOSAT,PT. Bintang Komunikasi Utama,,NUSA TENGGARA TIMUR,ALOR,ALOR TIMUR LAUT,KENARIMBALA,-8.242456,124.827,3,,8,,,,,,,,
BTS USO,KLB0011,SIDAI,1901B610700682,XL,PT. Pola Penawar Bangun Semesta,,KALIMANTAN BARAT,BENGKAYANG,LEDO,SIDAI,0.91967,109.6753,3,,8,,,,,,,,
BTS USO,UYP110,TAROF,1917B920400059,TELKOMSEL,PT. Aprillia Profesional Teknologi,,PAPUA BARAT DAYA,SORONG SELATAN,KOKODA,TAROF,-2.217778,132.445833,3,,8,,,,,,,,
BTS USO,UXL017,LONG METUN,1904B650300967,TELKOMSEL,PT. Bintang Komunikasi Utama,,KALIMANTAN UTARA,MALINAU,KAYAN HILIR,LONG METUN,1.93943,115.07,3,,8,,,,,,,,
